,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
699,Dr. Somasekhar Reddy. N,"MBBS, MS - Orthopaedics",38 Years Experience Overall  (33 years as specialist),Orthopedist,"Jubilee Hills, Hyderabad",Hyderabad,82%,(11 votes),₹1000
700,Dr. Ravi Kumar P,"MBBS, Diploma in Orthopaedics",21 Years Experience Overall  (17 years as specialist),Orthopedist,"Hitech City, Hyderabad",Hyderabad,0,0,₹500
701,Dr. Ajay Kumar Paruchuri,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics",19 Years Experience Overall  (14 years as specialist),Orthopedist,"Kukatpally, Hyderabad",Hyderabad,95%,(440 votes),₹600
702,Dr. Kiran Reddy Chennuri,"MBBS, MS - Orthopaedics",16 Years Experience Overall  (9 years as specialist),Orthopedist,"Gachibowli, Hyderabad",Hyderabad,98%,(443 votes),₹600
703,Dr. Vijay Kumar Loya,"MS - Orthopaedics, MBBS, DNB - Orthopedics/Orthopedic Surgery, FNB - Spine Surgery",10 Years Experience Overall  (5 years as specialist),Orthopedist,"Attapur, Hyderabad",Hyderabad,77%,(26 votes),₹500
704,Dr. B. Srinivas,"MBBS, MS - Orthopaedics, Fellowship in Arthroscopy & Sports Injury",15 Years Experience Overall  (11 years as specialist),Orthopedist,"Vanasthalipuram, Hyderabad",Hyderabad,94%,(31 votes),₹350
705,Dr. M.Ranganath Reddy,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",19 Years Experience Overall  (14 years as specialist),Orthopedist,"Madinaguda, Hyderabad",Hyderabad,95%,(101 votes),₹550
706,Dr. Aditya Somayaji,"MBBS, MS - Orthopaedics",12 Years Experience Overall,Orthopedist,"Kompally, Hyderabad",Hyderabad,88%,(24 votes),₹600
707,Dr. Chintapeta Ravi,"MBBS, MS - Orthopaedics",25 Years Experience Overall  (24 years as specialist),Orthopedist,"Kanchanbagh, Hyderabad",Hyderabad,69%,(13 votes),₹500
708,Dr. K Gopinath,"MBBS, M.Ch - Orthopaedics",20 Years Experience Overall  (8 years as specialist),Orthopedist,"Malakpet, Hyderabad",Hyderabad,73%,(15 votes),₹600
709,Dr. Jarugumilli Srikanth,"MBBS, DNB - Orthopedics/Orthopedic Surgery",33 Years Experience Overall  (31 years as specialist),Orthopedist,"Kanchanbagh, Hyderabad",Hyderabad,0,0,₹500
710,Dr. P. Ramu,"MBBS, Diploma in Anesthesiology, DNB - Orthopedics/Orthopedic Surgery",26 Years Experience Overall  (22 years as specialist),Orthopedist,"Miyapur, Hyderabad",Hyderabad,93%,(119 votes),₹500
711,Dr. M Ashwin Kumar,"MBBS, MS - Orthopaedics",23 Years Experience Overall  (17 years as specialist),Orthopedist,"LB Nagar, Hyderabad",Hyderabad,0,0,₹630
712,Dr. Anvesh Reddy K,"MBBS, MS - Orthopaedics",7 Years Experience Overall,Orthopedist,"Somajiguda, Hyderabad",Hyderabad,100%,(13 votes),₹550
713,Dr. Shyam Sunder Rendedla,"MBBS, DNB - Orthopedics/Orthopedic Surgery",15 Years Experience Overall  (10 years as specialist),Orthopedist,"Attapur, Hyderabad",Hyderabad,100%,(12 votes),₹700
714,Dr. Murahari P,"MS - Orthopaedics, MBBS",15 Years Experience Overall  (10 years as specialist),Orthopedist,"Manikonda, Hyderabad",Hyderabad,97%,(33 votes),₹500
715,Dr. M Naveen Chandar Reddy,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",22 Years Experience Overall  (12 years as specialist),Orthopedist,"Kondapur, Hyderabad",Hyderabad,96%,(46 votes),₹600
716,Dr. Shrikant Ega,"MBBS, DNB - Orthopedics/Orthopedic Surgery",10 Years Experience Overall  (7 years as specialist),Orthopedist,"Kukatpally, Hyderabad",Hyderabad,100%,(11 votes),₹700
717,Dr. Thirupathi Gaddam,"MBBS, MS - Orthopaedics",16 Years Experience Overall,Orthopedist,"Chanda Nagar, Hyderabad",Hyderabad,0,0,₹400
718,Dr. V V Satyanarayana,"MBBS, MS - Orthopaedics",14 Years Experience Overall  (8 years as specialist),Orthopedist,"LB Nagar, Hyderabad",Hyderabad,0,0,₹630
719,Dr. Hemachand Balla,"DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics, MBBS",16 Years Experience Overall  (11 years as specialist),Orthopedist,"Attapur, Hyderabad",Hyderabad,100%,(24 votes),₹300
720,Dr. Vijayaeswar Reddy,"Diploma in Orthopaedics, MBBS",12 Years Experience Overall  (7 years as specialist),Orthopedist,"AS Rao Nagar, Hyderabad",Hyderabad,86%,(14 votes),₹400
721,Dr. Anil Kumar P,"MBBS, Diploma in Orthopaedics",10 Years Experience Overall  (4 years as specialist),Orthopedist,"Chaitanyapuri, Hyderabad",Hyderabad,0,0,₹400
722,Dr. G P R K Rohit Reddy,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (8 years as specialist),Orthopedist,"Madhapur, Hyderabad",Hyderabad,0,0,₹500
723,Dr. P.Madhu,"MBBS, Diploma in Orthopaedics",7 Years Experience Overall  (2 years as specialist),Orthopedist,"Attapur, Hyderabad",Hyderabad,0,0,₹500
724,Dr. Akhila Sunder,"MBBS, MS - Orthopaedics",6 Years Experience Overall  (3 years as specialist),Orthopedist,"Kukatpally, Hyderabad",Hyderabad,100%,(15 votes),₹500
725,Dr. Saikiran Balagoni,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (7 years as specialist),Orthopedist,"Secunderabad, Hyderabad",Hyderabad,100%,(31 votes),₹500
726,Dr. Vinay Kishore P R,"MBBS, Diploma in Orthopaedics",10 Years Experience Overall,Orthopedist,"Chanda Nagar, Hyderabad",Hyderabad,0,0,₹400
727,Dr. T V Suresh,"MBBS, Diploma in Orthopaedics",14 Years Experience Overall  (7 years as specialist),Orthopedist,"Kompally, Hyderabad",Hyderabad,0,0,₹500
728,Dr. Santoshini Nemuri,"MBBS, MS - Orthopaedics",7 Years Experience Overall  (4 years as specialist),Orthopedist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹700
729,Dr. Gurram Sudhakar Reddy,"MS - Orthopaedics, MBBS",8 Years Experience Overall  (7 years as specialist),Orthopedist,"Hastinapuram, Hyderabad",Hyderabad,0,0,₹500
730,Dr. Kundan Kumar Jha,"MBBS, DNB - Orthopedics/Orthopedic Surgery",7 Years Experience Overall  (2 years as specialist),Orthopedist,"Banjara Hills, Hyderabad",Hyderabad,0,0,₹600
731,Dr. Abdul Bari,"MBBS, MS - Orthopaedics",14 Years Experience Overall  (9 years as specialist),Orthopedist,"Mehdipatnam, Hyderabad",Hyderabad,0,0,₹500
732,Dr. Rahul Reddy Chinnamari,"MBBS, MS - Orthopaedics",10 Years Experience Overall  (7 years as specialist),Orthopedist,"Chaitanyapuri, Hyderabad",Hyderabad,0,0,₹400
733,Dr. Hari Kishore,"MBBS, DNB - Orthopedics/Orthopedic Surgery",9 Years Experience Overall  (3 years as specialist),Orthopedist,"Jeedimetla, Hyderabad",Hyderabad,0,0,₹600
734,Dr. Lokesh Venkat Bheemisetty,"MBBS, MS - Orthopaedics",8 Years Experience Overall  (5 years as specialist),Orthopedist,"Banjara Hills, Hyderabad",Hyderabad,0,0,₹600
735,Dr. Uma Maheshwar,"MBBS, DNB - Orthopedics/Orthopedic Surgery",3 Years Experience Overall,Orthopedist,"Uppal, Hyderabad",Hyderabad,0,0,₹400
736,Dr. Raghava Dutt Mulukatla,"MBBS, FRCS (Edinburgh), MS - Orthopaedics",42 Years Experience Overall  (37 years as specialist),Orthopedist,"Jubilee Hills, Hyderabad",Hyderabad,95%,(322 votes),₹800
737,Dr. Sunil Dachepalli,"FRCS - Trauma & Orthopedic Surgery, MRCS (UK), MS - Orthopaedics, MBBS",26 Years Experience Overall  (21 years as specialist),Orthopedist,"Madhapur, Hyderabad",Hyderabad,93%,(457 votes),₹600
738,Dr. Madhu Thumu,"MD - Physician, MS - Orthopaedics",16 Years Experience Overall  (11 years as specialist),Orthopedist,"Miyapur, Hyderabad",Hyderabad,93%,(200 votes),₹700
739,Dr. Venu Madhav,"MBBS, MS - Orthopaedics",20 Years Experience Overall  (15 years as specialist),Orthopedist,"Jeedimetla, Hyderabad",Hyderabad,95%,(41 votes),₹350
740,Dr. Jairamchander Pingle,MBBS,50 Years Experience Overall,Orthopedist,"Jubilee Hills, Hyderabad",Hyderabad,94%,(16 votes),₹1000
741,Dr. Ved Prakash,"FRCS - Trauma & Orthopedic Surgery, MBBS",67 Years Experience Overall  (28 years as specialist),Orthopedist,"Chapel Road, Hyderabad",Hyderabad,95%,(323 votes),₹650
742,Dr. S.Krishna Reddy,"MBBS, MS - Orthopaedics",43 Years Experience Overall  (39 years as specialist),Orthopedist,"Jubilee Hills, Hyderabad",Hyderabad,91%,(11 votes),₹1000
743,Dr. Kottapalli Divakar Reddy,"MBBS, MRCS (UK), MS - Orthopaedics",23 Years Experience Overall  (20 years as specialist),Orthopedist,"Erragadda, Hyderabad",Hyderabad,87%,(15 votes),₹300
744,Dr. K J Reddy,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, FRCS - Trauma & Orthopedic Surgery, FRCS - Trauma & Orthopedic Surgery",37 Years Experience Overall  (31 years as specialist),Orthopedist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹1000
745,Dr. Harish . C. R,"MBBS, MS - Orthopaedics",26 Years Experience Overall  (22 years as specialist),Orthopedist,"Bandlaguda, Hyderabad",Hyderabad,94%,(69 votes),₹400
746,Dr. P.Sharath Babu,"MBBS, MS - Orthopaedics",18 Years Experience Overall  (10 years as specialist),Orthopedist,"Serilingampally, Hyderabad",Hyderabad,92%,(1040 votes),₹500
747,Dr. Ashwin Kasturi,"MBBS, MS - Orthopaedics",19 Years Experience Overall  (13 years as specialist),Orthopedist,"KPHB, Hyderabad",Hyderabad,98%,(953 votes),₹600
748,Dr. A.janardhan reddy,"MS - Orthopaedics, MBBS",11 Years Experience Overall  (4 years as specialist),Orthopedist,"LB Nagar, Hyderabad",Hyderabad,97%,(31 votes),₹400
749,Dr. Kalyan Kumar Varma Kalidindi,"MBBS, MS - Orthopaedics, FNB - Spine Surgery, DNB - Orthopedics/Orthopedic Surgery",10 Years Experience Overall  (6 years as specialist),Orthopedist,"KPHB, Hyderabad",Hyderabad,0,0,₹600
750,Dr. Abhishek Barli,"MBBS, MS - Orthopaedics",19 Years Experience Overall  (14 years as specialist),Orthopedist,"Secunderabad, Hyderabad",Hyderabad,95%,(38 votes),₹500
751,Dr. Prabhat Lakkireddi,"FRCS - Trauma & Orthopedic Surgery, MS - Orthopaedics, MRCS (UK), MBBS",26 Years Experience Overall  (20 years as specialist),Orthopedist,"Banjara Hills, Hyderabad",Hyderabad,98%,(1638 votes),₹800
752,Dr. Anjani kumar,"MBBS, MS - Orthopaedics",20 Years Experience Overall  (16 years as specialist),Orthopedist,"Kukatpally, Hyderabad",Hyderabad,98%,(84 votes),₹350
753,Dr. Ravindranath V S.,"MBBS, MS - Orthopaedics",37 Years Experience Overall  (28 years as specialist),Orthopedist,"Ameerpet, Hyderabad",Hyderabad,73%,(15 votes),₹500
754,Dr. Chandrasekhar Reddy SV,"MBBS, MS - Orthopaedics",32 Years Experience Overall,Orthopedist,"Secunderabad, Hyderabad",Hyderabad,0,0,₹700
755,Dr. A Deepthi Nandan Reddy,"MBBS, MS - Orthopaedics, FRCS - Trauma & Orthopedic Surgery",30 Years Experience Overall  (24 years as specialist),Orthopedist,"Chapel Road, Hyderabad",Hyderabad,95%,(57 votes),₹650
756,Dr. K Ramesh Chandra,"MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",24 Years Experience Overall,Orthopedist,"Somajiguda, Hyderabad",Hyderabad,98%,(50 votes),₹600
757,Dr. Udai Prakash,"MBBS, FRCS - Trauma & Orthopedic Surgery",32 Years Experience Overall  (21 years as specialist),Orthopedist,"Chapel Road, Hyderabad",Hyderabad,94%,(282 votes),₹800
758,Dr. G K Sudhakar Reddy,"MBBS, MS - Orthopaedics, FRCS - Trauma & Orthopedic Surgery, MRCS (UK), Post Graduate Diploma in Sports Medicine",25 Years Experience Overall  (20 years as specialist),Orthopedist,"Kondapur, Hyderabad",Hyderabad,95%,(371 votes),₹600
759,Dr. Srinivas Thati,"MBBS, MS - Orthopaedics, MRCS (UK)",21 Years Experience Overall  (18 years as specialist),Orthopedist,"Gachibowli, Hyderabad",Hyderabad,100%,(45 votes),₹500
760,Dr. Shiva Kumar Ale,"MS - Orthopaedics, MBBS",9 Years Experience Overall  (3 years as specialist),Orthopedist,"Nallakunta, Hyderabad",Hyderabad,0,0,₹300
761,Dr. S.T. Ramanuja Chari,"MBBS, MS - Orthopaedics",44 Years Experience Overall  (40 years as specialist),Orthopedist,"Chapel Road, Hyderabad",Hyderabad,94%,(35 votes),₹550
762,Dr. Uday Reddy,"MS - Orthopaedics, M.Ch - Orthopaedics",14 Years Experience Overall  (12 years as specialist),Orthopedist,"Nacharam, Hyderabad",Hyderabad,94%,(159 votes),₹500
763,Dr. Sandeep Prasad,"MBBS, MS - Orthopaedics, FRCS - Trauma & Orthopedic Surgery",27 Years Experience Overall  (21 years as specialist),Orthopedist,"Kondapur, Hyderabad",Hyderabad,95%,(20 votes),₹700
764,Dr. Ambadas Kathare,"MBBS, DNB - Orthopedics/Orthopedic Surgery",20 Years Experience Overall  (16 years as specialist),Orthopedist,"Chapel Road, Hyderabad",Hyderabad,0,0,₹550
765,Dr. Vidyasagar Chandankere,"MBBS, MS - Orthopaedics",19 Years Experience Overall  (14 years as specialist),Orthopedist,"Chapel Road, Hyderabad",Hyderabad,93%,(15 votes),₹600
766,Dr. Patlolla Karthik Reddy,"MBBS, MS - Orthopaedics",10 Years Experience Overall  (6 years as specialist),Orthopedist,"Narsingi, Hyderabad",Hyderabad,0,0,₹400
767,Dr. Naveen Reddy P,"MBBS, M.Ch - Orthopaedics, Diploma in Orthopaedics",18 Years Experience Overall,Orthopedist,"Secunderabad, Hyderabad",Hyderabad,0,0,₹700
768,Dr. Sreedhar Reddy Anne,"MBBS, MS - Orthopaedics",18 Years Experience Overall  (7 years as specialist),Orthopedist,"Ameerpet, Hyderabad",Hyderabad,0,0,₹500
769,Dr. Sridhar Musthyala,"MBBS, Diploma in Orthopaedics, FRCS - Trauma & Orthopedic Surgery",22 Years Experience Overall,Orthopedist,"Ameerpet, Hyderabad",Hyderabad,93%,(28 votes),₹580
770,Dr. Siddhartha Maredupaka,"MBBS, MS - Orthopaedics",10 Years Experience Overall  (5 years as specialist),Orthopedist,"Chapel Road, Hyderabad",Hyderabad,99%,(208 votes),₹550
771,Dr. Pavan Kumar A,"MBBS, Diploma in Orthopaedics",18 Years Experience Overall  (13 years as specialist),Orthopedist,"Chapel Road, Hyderabad",Hyderabad,100%,(45 votes),₹550
772,Dr. Jaya Prakash Reddy,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (7 years as specialist),Orthopedist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹550
773,Dr. Ramesh Gajula,"MBBS, MS - Orthopaedics, MD - Anaesthesiology",21 Years Experience Overall  (16 years as specialist),Orthopedist,"Uppal, Hyderabad",Hyderabad,98%,(87 votes),₹500
774,Dr. K R Anil Kumar Reddy,"MBBS, DNB - Orthopedics/Orthopedic Surgery",11 Years Experience Overall,Orthopedist,"Kukatpally, Hyderabad",Hyderabad,92%,(51 votes),₹600
775,Dr. B.Vivekananda,"MBBS, MS - Orthopaedics",9 Years Experience Overall  (5 years as specialist),Orthopedist,"Somajiguda, Hyderabad",Hyderabad,100%,(37 votes),₹600
776,Dr. Anand Allam Venkatesh,MS - Orthopaedics,5 Years Experience Overall,Orthopedist,"Malkajgiri, Hyderabad",Hyderabad,0,0,₹600
777,Dr. Venkatesh Putta,"MBBS, MS - Orthopaedics",10 Years Experience Overall  (3 years as specialist),Orthopedist,"Kothapet, Hyderabad",Hyderabad,0,0,₹450
778,Dr. Harinath Bellamkonda,"MBBS, MS - Orthopaedics",12 Years Experience Overall  (11 years as specialist),Orthopedist,"Nizampet, Hyderabad",Hyderabad,0,0,₹350
779,Dr. T. Zeeshan Muzahid,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (6 years as specialist),Orthopedist,"Attapur, Hyderabad",Hyderabad,0,0,₹600
780,Dr. Abhilash Kumar V S S,"MBBS, MS - Orthopaedics",15 Years Experience Overall  (11 years as specialist),Orthopedist,"Kukatpally, Hyderabad",Hyderabad,92%,(48 votes),₹700
781,Dr. Karthik Yelamarthy,"MBBS, MS - Orthopaedics, FNB - Spine Surgery",14 Years Experience Overall  (8 years as specialist),Orthopedist,"Chapel Road, Hyderabad",Hyderabad,90%,(31 votes),₹550
782,Dr. Gandhi Govind,"MBBS, DNB - Orthopedics/Orthopedic Surgery",13 Years Experience Overall  (9 years as specialist),Orthopedist,"Chapel Road, Hyderabad",Hyderabad,92%,(13 votes),₹550
783,Dr. Kartheek Telagareddy,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (8 years as specialist),Orthopedist,"Gachibowli, Hyderabad",Hyderabad,97%,(62 votes),₹600
784,Dr. Mirza Shahrukh Baig,"MBBS, DNB - Orthopedics/Orthopedic Surgery",12 Years Experience Overall  (5 years as specialist),Orthopedist,"Chapel Road, Hyderabad",Hyderabad,0,0,₹550
785,Dr. Vikas,"MBBS, MS - Orthopaedics",13 Years Experience Overall  (8 years as specialist),Orthopedist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹600
786,Dr. Kiran Varma Uddaraju,"MBBS, MS - Orthopaedics",14 Years Experience Overall  (8 years as specialist),Orthopedist,"Nizampet, Hyderabad",Hyderabad,0,0,₹500
787,Dr. Praneeth Reddy C V,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (8 years as specialist),Orthopedist,"Kondapur, Hyderabad",Hyderabad,0,0,₹400
788,Dr. J Vamshidhar Reddy,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",11 Years Experience Overall  (8 years as specialist),Orthopedist,"Saidabad, Hyderabad",Hyderabad,0,0,₹400
789,Dr. P. Uday Kumar Reddy,"MBBS, Diploma in Orthopaedics",12 Years Experience Overall  (8 years as specialist),Orthopedist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹600
790,Dr. Md Aslam Mohsin,"MBBS, MS - Orthopaedics",9 Years Experience Overall  (2 years as specialist),Orthopedist,"Amberpet, Hyderabad",Hyderabad,0,0,₹300
