,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
421,Dr. Kausar Patankar,"MBBS, DGO",23 Years Experience Overall  (17 years as specialist),Gynecologist,"Kemps Corner, Mumbai",Mumbai,0,0,₹2500
422,Dr. Premalatha Balachandran,"MBBS, DGO, MRCOG(UK)",24 Years Experience Overall  (19 years as specialist),Gynecologist,"Alwarpet, Chennai",Chennai,100%,(69 votes),₹600
423,Dr. Shivani Chandan L,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",11 Years Experience Overall  (8 years as specialist),Gynecologist,"JP Nagar, Bangalore",Bangalore,98%,(43 votes),₹750
424,Dr. Nirmala Jayashankar,"MBBS, DGO, MD - Obstetrics & Gynaecology",36 Years Experience Overall,Gynecologist,"Kilpauk, Chennai",Chennai,91%,(35 votes),₹700
425,Dr. Sudha Shivkumar,"MBBS, MD - Obstetrics & Gynaecology",29 Years Experience Overall  (24 years as specialist),Gynecologist,"Purasawakkam, Chennai",Chennai,100%,(45 votes),₹800
426,Dr. Archana N Belvi,"DNB - Obstetrics & Gynecology, DGO, MBBS",20 Years Experience Overall  (17 years as specialist),Gynecologist,"Hadapsar, Pune",Pune,96%,(27 votes),₹500
427,Dr. Aparna K,"MBBS, DGO",19 Years Experience Overall  (13 years as specialist),Gynecologist,"Basaveshwaranagar, Bangalore",Bangalore,89%,(18 votes),₹400
428,Dr. Sushma,"MBBS, DGO, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (9 years as specialist),Gynecologist,"Basaveshwaranagar, Bangalore",Bangalore,98%,(61 votes),₹500
429,Dr. Chanchal,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall  (16 years as specialist),Gynecologist,"Malviya Nagar, Delhi",Delhi,0,0,₹1100
430,Dr. Nikita Jindal,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (8 years as specialist),Gynecologist,"Rohini Sector 6, Delhi",Delhi,0,0,₹1000
431,Dr. Anjana Ramesh,"DNB - Obstetrics & Gynecology, MBBS, MD - Obstetrics & Gynaecology",34 Years Experience Overall  (29 years as specialist),Gynecologist,"HAL 3rd Stage, Bangalore",Bangalore,84%,(38 votes),₹600
432,Dr. Anilasre Atluri,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (15 years as specialist),Gynecologist,"Alwarpet, Chennai",Chennai,0,0,₹700
433,Dr. Tanuja H,"MBBS, DGO",19 Years Experience Overall  (13 years as specialist),Gynecologist,"Jayanagar, Bangalore",Bangalore,100%,(35 votes),₹850
434,Dr. Nandhini Ravindran,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (12 years as specialist),Gynecologist,"Ulsoor, Bangalore",Bangalore,98%,(54 votes),₹600
435,Dr. K. Sandhya,"MBBS, DNB - Obstetrics & Gynecology",25 Years Experience Overall,Gynecologist,"Anna Nagar, Chennai",Chennai,0,0,₹700
436,Dr. Rekha Brar,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (9 years as specialist),Gynecologist,"Dwarka, Delhi",Delhi,0,0,₹500
437,Dr. Udaykumar Adate,"MBBS, DGO",24 Years Experience Overall  (19 years as specialist),Gynecologist,"Sinhagad Road, Pune",Pune,100%,(24 votes),₹400
438,Dr. Harveen Kaur,"MBBS, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (13 years as specialist),Gynecologist,"Malviya Nagar, Delhi",Delhi,97%,(131 votes),₹800
439,Dr. Sowmya Raghavan,"DGO, MD - Obstetrics & Gynaecology",28 Years Experience Overall  (24 years as specialist),Gynecologist,"OMR Road, Chennai",Chennai,92%,(13 votes),₹700
440,Dr. Ramit Kamate,"MBBS, DGO, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (10 years as specialist),Gynecologist,"Balewadi, Pune",Pune,89%,(44 votes),₹700
441,Dr. Nivedita Raizada,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (12 years as specialist),Gynecologist,"Vasant Kunj, Delhi",Delhi,100%,(294 votes),₹800
442,Dr. Sumana,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",11 Years Experience Overall,Gynecologist,"Nagarbhavi 2nd Stage, Bangalore",Bangalore,0,0,₹500
443,Dr. Swathi Apsani,"MBBS, MS - Obstetrics & Gynaecology",21 Years Experience Overall  (18 years as specialist),Gynecologist,"West Marredpally, Hyderabad",Hyderabad,94%,(418 votes),₹800
444,Dr. Nirali Dedhia,"MBBS, MS - Obstetrics & Gynaecology",8 Years Experience Overall  (7 years as specialist),Gynecologist,"Malad, Mumbai",Mumbai,95%,(41 votes),₹800
445,Dr. Divya L,"MBBS, DGO",17 Years Experience Overall  (15 years as specialist),Gynecologist,"Nagasandra, Bangalore",Bangalore,100%,(11 votes),₹400
446,Dr. Swetha Vinjamuri,"MBBS, DGO, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (9 years as specialist),Gynecologist,"Thanisandra, Bangalore",Bangalore,99%,(123 votes),₹500
447,Dr. Raga Sudha V,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (10 years as specialist),Gynecologist,"Miyapur, Hyderabad",Hyderabad,0,0,₹600
448,Dr. Shweta Gupta,"MBBS, DGO, MRCOG(UK)",20 Years Experience Overall  (19 years as specialist),Gynecologist,"Yeshwanthpur, Bangalore",Bangalore,98%,(126 votes),₹600
449,Dr. Anupma Gupta,"MBBS, MD - Obstetrics & Gynaecology",23 Years Experience Overall  (20 years as specialist),Gynecologist,"Pitampura, Delhi",Delhi,0,0,₹600
450,Dr. Aruna Thangapandy,"MBBS, DGO",15 Years Experience Overall  (12 years as specialist),Gynecologist,"Mahadevapura, Bangalore",Bangalore,0,0,₹700
451,Dr. M.V.D. Aruna,"MBBS, MD - Obstetrics & Gynaecology",27 Years Experience Overall  (23 years as specialist),Gynecologist,"Kompally, Hyderabad",Hyderabad,0,0,₹700
452,Dr. Jyothsna Madan,"MBBS, MD - Obstetrics & Gynaecology",35 Years Experience Overall  (29 years as specialist),Gynecologist,"Jayanagar, Bangalore",Bangalore,94%,(301 votes),₹850
453,Dr. Parul Sharma,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",7 Years Experience Overall  (4 years as specialist),Gynecologist,"Vikas Puri, Delhi",Delhi,0,0,₹800
454,Dr. Kiranabala Dash,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (22 years as specialist),Gynecologist,"Sarita Vihar, Delhi",Delhi,0,0,₹2000
455,Dr. Arpana Jain,"MBBS, DGO, DNB - Obstetrics & Gynecology",30 Years Experience Overall  (27 years as specialist),Gynecologist,"Kingsway Camp, Delhi",Delhi,95%,(1301 votes),₹1500
456,Dr. Vidya Patil,"MBBS, DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (19 years as specialist),Gynecologist,"Borivali West, Mumbai",Mumbai,88%,(128 votes),₹800
457,Dr. Priti Venkatesh,"MBBS, MD - Obstetrics & Gynaecology, DGO",38 Years Experience Overall  (36 years as specialist),Gynecologist,"Old Airport Road, Bangalore",Bangalore,95%,(19 votes),₹750
458,Dr. Dharani Bai G,"MBBS, MD - Obstetrics & Gynaecology",30 Years Experience Overall  (26 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,88%,(493 votes),₹650
459,Dr. Sakthi Narmatha,"MD - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall  (10 years as specialist),Gynecologist,"Poonamalle, Chennai",Chennai,98%,(151 votes),₹400
460,Dr. Brigadier RK Sharma,"MD - Obstetrics & Gynaecology, MBBS",39 Years Experience Overall  (33 years as specialist),Gynecologist,"Janakpuri, Delhi",Delhi,0,0,₹1000
461,Dr. Vaishali Amit Bhosale,"MBBS, DGO, FCPS - Mid. & Gynae",15 Years Experience Overall  (12 years as specialist),Gynecologist,"Kharadi, Pune",Pune,94%,(16 votes),₹500
462,Dr. Dilip Valake,"MD - Obstetrics & Gynaecology, MBBS",39 Years Experience Overall  (35 years as specialist),Gynecologist,"Baner, Pune",Pune,94%,(17 votes),₹500
463,Dr. Sutopa Banerjee,"MBBS, DGO, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (20 years as specialist),Gynecologist,"Vasant Kunj, Delhi",Delhi,97%,(2284 votes),₹1200
464,Dr. Aruna Sahadev,"MBBS, MS - Obstetrics & Gynaecology, Post Doctoral Fellowship in Reproductive Medicine",20 Years Experience Overall  (14 years as specialist),Gynecologist,"Rajarajeshwarinagar, Bangalore",Bangalore,93%,(167 votes),₹600
465,Dr. Raj Bokaria,"MBBS, MS - Obstetrics & Gynaecology",46 Years Experience Overall  (42 years as specialist),Gynecologist,"Greater Kailash Part 2, Delhi",Delhi,0,0,₹1500
466,Dr. Priti Nandanwar,"MBBS, DGO",30 Years Experience Overall  (26 years as specialist),Gynecologist,"Kurla East, Mumbai",Mumbai,97%,(37 votes),₹800
467,Dr. Sreevani Kotha,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",19 Years Experience Overall  (14 years as specialist),Gynecologist,"Dilsukhnagar, Hyderabad",Hyderabad,97%,(36 votes),₹700
468,Dr. Priyanka Gupta,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall  (13 years as specialist),Gynecologist,"Undri, Pune",Pune,99%,(169 votes),₹500
469,Dr. Mamta Mishra,"MBBS, MD / MS - Obstetrics & Gynaecology, MRCOG(UK)",29 Years Experience Overall  (14 years as specialist),Gynecologist,"Vasant Kunj, Delhi",Delhi,97%,(113 votes),₹1200
470,Dr. Manjusha Yetalkar,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (17 years as specialist),Gynecologist,"Pimple Saudagar, Pune",Pune,95%,(233 votes),₹600
471,Dr. Gangurde Pritimala Bhalchandra,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (13 years as specialist),Gynecologist,"Kandivali West, Mumbai",Mumbai,0,0,₹800
472,Dr. Asha Devi,"MBBS, DGO",37 Years Experience Overall  (34 years as specialist),Gynecologist,"RT Nagar, Bangalore",Bangalore,0,0,₹450
473,Dr. C. Naga Jayanthi,"MBBS, DGO",25 Years Experience Overall  (18 years as specialist),Gynecologist,"Kondapur, Hyderabad",Hyderabad,100%,(43 votes),₹500
474,Dr. H S Chandrika,"MBBS, DGO",40 Years Experience Overall  (37 years as specialist),Gynecologist,"JP Nagar 2 Phase, Bangalore",Bangalore,97%,(352 votes),₹800
475,Dr. Shyam N Gupta,"MBBS, MD - Obstetrics & Gynaecology",14 Years Experience Overall  (8 years as specialist),Gynecologist,"JP Nagar, Bangalore",Bangalore,0,0,0
476,Dr. Sheetal Agarwal,"MBBS, DNB - Obstetrics & Gynecology",34 Years Experience Overall  (27 years as specialist),Gynecologist,"Panchsheel Park, Delhi",Delhi,0,0,₹1600
477,Dr. Radhika Sheth,"MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, FCPS - Mid. & Gynae, DGO, DNB - Family Medicine",14 Years Experience Overall,Gynecologist,"Malad West, Mumbai",Mumbai,100%,(279 votes),₹1100
478,Dr. Nikitha Reddy,"MBBS, MS - Obstetrics & Gynaecology",8 Years Experience Overall  (4 years as specialist),Gynecologist,"Madhapur, Hyderabad",Hyderabad,100%,(14 votes),₹500
479,Dr. Samvedna Sindwani,"MBBS, DGO",13 Years Experience Overall  (11 years as specialist),Gynecologist,"Vikas Puri, Delhi",Delhi,97%,(34 votes),₹500
480,Dr. Madhu Ahuja,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",38 Years Experience Overall,Gynecologist,"Patparganj, Delhi",Delhi,93%,(99 votes),₹1100
481,Dr. Sindhura Bandi,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (7 years as specialist),Gynecologist,"Nallagandla, Hyderabad",Hyderabad,0,0,₹800
482,Dr. R Rijaphin,"MBBS, MD - Obstetrics & Gynaecology",17 Years Experience Overall  (11 years as specialist),Gynecologist,"OMR Road, Chennai",Chennai,0,0,₹600
483,Dr. Pallavi Tiple,"DGO, MBBS",8 Years Experience Overall  (3 years as specialist),Gynecologist,"Baner, Pune",Pune,100%,(38 votes),₹500
484,Dr. Lakshmi Devi,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (12 years as specialist),Gynecologist,"Kadugodi, Bangalore",Bangalore,95%,(308 votes),₹500
485,Dr. Rekha T.P,"MBBS, MD - Obstetrics & Gynaecology",28 Years Experience Overall  (21 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,91%,(43 votes),₹500
486,Dr. Sushma,"DGO, MBBS, MS - Obstetrics & Gynaecology",6 Years Experience Overall,Gynecologist,"BTM Layout, Bangalore",Bangalore,0,0,₹700
487,Dr. Suchismita Biswal,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (6 years as specialist),Gynecologist,"Rohini Sector 8, Delhi",Delhi,100%,(11 votes),₹500
488,Dr. Padmini Isaac,"MBBS, DGO - Preventive & Social Medicine, MD - Obstetrics & Gynaecology",44 Years Experience Overall  (42 years as specialist),Gynecologist,"Jayanagar, Bangalore",Bangalore,91%,(181 votes),₹950
489,Dr. Inthu,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (6 years as specialist),Gynecologist,"Kolathur, Chennai",Chennai,100%,(732 votes),₹500
490,Dr. Savitha G,"MBBS, DGO, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (15 years as specialist),Gynecologist,"Rajajinagar, Bangalore",Bangalore,100%,(25 votes),₹450
491,Dr. Vanamala Swetha,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (9 years as specialist),Gynecologist,"Nizampet, Hyderabad",Hyderabad,98%,(132 votes),₹500
492,Dr. Preetinder Kaur,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",24 Years Experience Overall  (19 years as specialist),Gynecologist,"Punjabi Bagh, Delhi",Delhi,95%,(123 votes),₹1000
493,Dr. Sowbarnika,"MBBS, MD - Obstetrics & Gynaecology, MNAMS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",24 Years Experience Overall  (20 years as specialist),Gynecologist,"Thousand Lights, Chennai",Chennai,100%,(16 votes),₹1000
494,Dr. Sriprada Vinekar,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MBBS",23 Years Experience Overall  (17 years as specialist),Gynecologist,"Malleswaram, Bangalore",Bangalore,99%,(419 votes),₹850
495,Dr. Jyothi Shenoy V,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",21 Years Experience Overall,Gynecologist,"Yeshwanthpur, Bangalore",Bangalore,88%,(24 votes),₹750
496,Dr. Kanti sahu,"MBBS, MS - Obstetrics & Gynaecology",27 Years Experience Overall  (24 years as specialist),Gynecologist,"Kundalahalli, Bangalore",Bangalore,89%,(35 votes),₹650
497,Dr. Abhijit Bodke,"DGO, MBBS",19 Years Experience Overall  (15 years as specialist),Gynecologist,"Mira Road, Mumbai",Mumbai,0,0,₹300
498,Dr. A Bhavani Reddy,"MBBS, MD - Obstetrics & Gynaecology",31 Years Experience Overall  (26 years as specialist),Gynecologist,"Nagole, Hyderabad",Hyderabad,0,0,₹500
499,Dr. Anita Aggarwal,"MBBS, MD - Obstetrics & Gynaecology",37 Years Experience Overall  (34 years as specialist),Gynecologist,"Patparganj, Delhi",Delhi,0,0,₹1000
500,Dr. Anuradha Sriram,"MBBS, DNB - Obstetrics & Gynecology, MRCOG(UK)",34 Years Experience Overall  (24 years as specialist),Gynecologist,"Valasaravakkam, Chennai",Chennai,0,0,₹650
501,Dr. B.V. Hemavathi,"MBBS, DGO, DNB - Obstetrics & Gynecology",18 Years Experience Overall,Gynecologist,"Kanchanbagh, Hyderabad",Hyderabad,0,0,₹600
502,Dr. Sumana T,"MBBS, Diploma in Anesthesiology, DGO",20 Years Experience Overall  (15 years as specialist),Gynecologist,"Nizampet, Hyderabad",Hyderabad,91%,(66 votes),₹500
503,Dr. Sirisha P,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (14 years as specialist),Gynecologist,"Valasaravakkam, Chennai",Chennai,0,0,₹450
504,Dr. Shilpa Venkatesh,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (13 years as specialist),Gynecologist,"Koramangala 5 Block, Bangalore",Bangalore,98%,(53 votes),₹500
505,Dr. Sarala Jayaraman,"MBBS, DGO, MD - Obstetrics & Gynaecology",38 Years Experience Overall  (33 years as specialist),Gynecologist,"Chetpet, Chennai",Chennai,0,0,₹500
506,Dr. Parimala Devi,"MBBS, MD - Obstetrics & Gynaecology",37 Years Experience Overall,Gynecologist,"Bannerghatta Road, Bangalore",Bangalore,73%,(81 votes),₹800
507,Dr. Avani,"MBBS, MS - Obstetrics & Gynaecology",8 Years Experience Overall,Gynecologist,"Kondapur, Hyderabad",Hyderabad,0,0,₹700
508,Dr. Santosh Gaur,"MD - Physician, DGO, DNB - Obstetrics & Gynecology",15 Years Experience Overall,Gynecologist,"Koramangala, Bangalore",Bangalore,0,0,₹500
509,Dr. Latha Shankar,"MBBS, DGO, DNB - Obstetrics & Gynecology, Diploma in Reproductive Medicine (Germany)",28 Years Experience Overall  (25 years as specialist),Gynecologist,"Sahakaranagar, Bangalore",Bangalore,97%,(167 votes),₹850
510,Dr. B Mallikarjuna Kirthi,"MBBS, DGO, MRCOG(UK), Advanced Training Skills Module in Subfertility & Reproductive Health (UK)",23 Years Experience Overall  (20 years as specialist),Gynecologist,"Malleswaram, Bangalore",Bangalore,100%,(34 votes),₹850
511,Dr. Suyash Bhandekar,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO, FCPS - Mid. & Gynae",14 Years Experience Overall  (9 years as specialist),Gynecologist,"Mulund, Mumbai",Mumbai,99%,(93 votes),₹1200
512,Dr. M Shilpa,"MBBS, DGO, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (9 years as specialist),Gynecologist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹600
513,Dr. Sandhya Vasan,"MBBS, DGO, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (16 years as specialist),Gynecologist,"Vadapalani, Chennai",Chennai,0,0,₹800
514,Dr. Sujatha V,"MBBS, DGO, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (11 years as specialist),Gynecologist,"Anna Nagar, Chennai",Chennai,0,0,₹500
515,Dr. S Asha Devi,"MBBS, MS - Obstetrics & Gynaecology, MRCOG(UK)",14 Years Experience Overall  (11 years as specialist),Gynecologist,"OMR Road, Chennai",Chennai,100%,(111 votes),₹500
516,Dr. Gandhi Prachee Chandrakant,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (12 years as specialist),Gynecologist,"Banjara Hills, Hyderabad",Hyderabad,0,0,₹700
517,Dr. Tamil Vani,"MBBS, DGO, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (11 years as specialist),Gynecologist,"Manapakkam, Chennai",Chennai,0,0,₹800
518,Dr. Saranya R,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (9 years as specialist),Gynecologist,"Velachery, Chennai",Chennai,100%,(17 votes),₹500
519,Dr. Sitamanisahoo,"MD - Obstetrics & Gynaecology, MBBS",49 Years Experience Overall  (43 years as specialist),Gynecologist,"Kilpauk, Chennai",Chennai,0,0,₹1000
520,Dr. Swathi Thaduri,"MBBS, DNB - Obstetrics & Gynecology",10 Years Experience Overall  (5 years as specialist),Gynecologist,"Nallagandla, Hyderabad",Hyderabad,0,0,₹500
521,Dr. V. Narayanaswamy,"MBBS, MD - Obstetrics & Gynaecology",27 Years Experience Overall  (24 years as specialist),Gynecologist,"Malleswaram, Bangalore",Bangalore,0,0,₹350
522,Dr. Kaishreen Khan,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (11 years as specialist),Gynecologist,"Viman Nagar, Pune",Pune,93%,(91 votes),₹650
523,Dr. Nikhil Mahadar,"MS - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall  (9 years as specialist),Gynecologist,"Wakad, Pune",Pune,99%,(343 votes),₹400
524,Dr. Swarajyalakshmi,"MBBS, MD - Obstetrics & Gynaecology",50 Years Experience Overall  (46 years as specialist),Gynecologist,"Banjara Hills, Hyderabad",Hyderabad,100%,(22 votes),₹750
525,Dr. Supriya Seshadri,"MD - Obstetrics & Gynaecology, MBBS",38 Years Experience Overall  (34 years as specialist),Gynecologist,"Old Airport Road, Bangalore",Bangalore,94%,(32 votes),₹750
526,Dr. Gaana Sreenivas,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",10 Years Experience Overall  (4 years as specialist),Gynecologist,"Bannerghatta Road, Bangalore",Bangalore,0,0,₹850
527,Dr. Neera Aggarwal,"MS - Obstetrics & Gynaecology, MBBS",57 Years Experience Overall  (53 years as specialist),Gynecologist,"Patparganj, Delhi",Delhi,0,0,₹1000
